InvoiceNo,InvoiceDate,CustomerID,Country,Quantity,UnitPrice,TotalPrice
INV11222,17-07-2022,12227,France,11,425.46,4680.06
INV12612,22-06-2022,11759,France,13,425.46,5530.98
INV10653,22-04-2022,,France,3,425.46,1276.38
INV15922,28-05-2022,10415,India,1,425.46,425.46
INV15561,02-03-2022,10026,UK,1,425.46,425.46
INV15676,25-10-2022,10968,Germany,2,425.46,850.92
INV15052,10-04-2023,12767,USA,7,425.46,2978.22
INV11210,19-10-2022,12417,USA,7,425.46,2978.22
INV14666,03-05-2022,11672,UK,11,425.46,4680.06
INV13766,23-09-2022,10719,India,12,425.46,5105.52
INV11079,15-01-2022,12417,UK,2,425.46,850.92
INV10442,13-06-2023,12108,UK,13,425.46,5530.98
INV15741,24-02-2022,12899,UK,4,425.46,1701.84
INV11693,08-08-2022,10278,France,11,425.46,4680.06
INV12358,19-01-2022,10862,USA,10,425.46,4254.6
INV14201,25-12-2022,10711,France,14,425.46,5956.44
INV10822,31-03-2023,12815,India,8,425.46,3403.68
INV12932,18-06-2023,12617,USA,0,425.46,0
INV10350,23-05-2022,10948,Germany,7,425.46,2978.22
INV15862,26-12-2022,11300,USA,10,425.46,4254.6
INV15764,01-01-2023,11658,USA,11,425.46,4680.06
INV13617,01-09-2022,11368,France,11,425.46,4680.06
INV14628,03-07-2022,10752,India,2,425.46,850.92
INV12824,16-06-2023,,UK,4,425.46,1701.84
INV15589,18-06-2023,10663,India,13,425.46,5530.98
INV10418,11-10-2022,12584,UK,-2,425.46,-850.92
INV12697,17-02-2022,10333,India,6,425.46,2552.76
INV13181,04-01-2023,10768,India,0,425.46,0
INV12765,08-07-2022,10213,UK,13,425.46,5530.98
INV13402,19-09-2022,,France,8,425.46,3403.68
INV11705,20-06-2023,11182,USA,1,425.46,425.46
INV14536,20-05-2023,10340,India,10,425.46,4254.6
INV14261,07-04-2022,11798,India,4,425.46,1701.84
INV10426,05-10-2022,10982,India,0,425.46,0
INV13707,23-02-2022,10286,USA,3,425.46,1276.38
INV12698,19-09-2022,11566,USA,6,425.46,2552.76
INV15159,15-05-2022,11511,USA,14,425.46,5956.44
INV12663,02-07-2022,12587,France,12,425.46,5105.52
INV12195,08-06-2023,10152,Germany,14,425.46,5956.44
INV12690,03-10-2022,10499,Germany,4,425.46,1701.84
INV14730,25-10-2022,12871,Germany,9,425.46,3829.14
INV10371,22-03-2022,10187,USA,9,425.46,3829.14
INV14085,20-08-2022,12454,USA,12,425.46,5105.52
INV11651,01-02-2022,10306,Germany,11,425.46,4680.06
INV13220,22-11-2022,12919,France,-1,425.46,-425.46
INV11507,12-03-2022,10030,India,-2,425.46,-850.92
INV14321,26-09-2022,11072,Germany,12,425.46,5105.52
INV13581,17-05-2022,10445,India,0,425.46,0
INV11108,06-04-2022,12520,UK,7,425.46,2978.22
INV10059,10-10-2022,10898,UK,4,425.46,1701.84
INV15833,16-06-2022,10082,UK,2,425.46,850.92
INV14127,19-10-2022,12367,India,4,425.46,1701.84
INV15441,17-02-2023,12396,UK,-1,425.46,-425.46
INV11849,02-03-2022,12062,India,14,425.46,5956.44
INV10332,24-01-2023,11128,Germany,5,425.46,2127.3
INV15533,18-06-2023,12667,India,6,425.46,2552.76
INV10251,17-11-2022,12935,UK,4,425.46,1701.84
INV15823,21-04-2023,12811,USA,10,425.46,4254.6
INV11457,12-02-2022,,UK,8,425.46,3403.68
INV11952,25-02-2023,12691,India,7,425.46,2978.22
INV13536,28-06-2022,11682,USA,8,425.46,3403.68
INV15570,13-04-2023,11704,UK,10,425.46,4254.6
INV14578,08-06-2022,10200,Germany,5,425.46,2127.3
INV13899,08-07-2022,10227,Germany,4,425.46,1701.84
INV10946,19-09-2022,12313,USA,7,425.46,2978.22
INV15284,18-02-2022,11914,India,8,425.46,3403.68
INV11689,10-02-2022,12180,USA,8,425.46,3403.68
INV15656,04-02-2023,12169,India,12,425.46,5105.52
INV14520,27-10-2022,12088,France,13,425.46,5530.98
INV10984,09-09-2022,11570,Germany,11,425.46,4680.06
INV15891,12-04-2023,10285,India,10,425.46,4254.6
INV13942,17-11-2022,10828,UK,12,425.46,5105.52
INV13802,08-06-2023,10439,Germany,4,425.46,1701.84
INV11309,14-04-2022,11643,France,-2,425.46,-850.92
INV10480,23-06-2023,11283,UK,7,425.46,2978.22
INV13494,04-12-2022,12685,France,4,425.46,1701.84
INV11117,08-01-2022,12334,France,9,425.46,3829.14
INV12509,04-03-2022,10701,Germany,9,425.46,3829.14
INV14802,15-02-2022,10502,USA,14,425.46,5956.44
INV14591,25-03-2022,11728,UK,10,425.46,4254.6
INV10353,12-05-2022,12116,India,14,425.46,5956.44
INV10473,28-02-2023,12200,UK,12,425.46,5105.52
INV11005,08-03-2023,10572,India,11,425.46,4680.06
INV11009,24-03-2023,12938,USA,-2,425.46,-850.92
INV13609,25-03-2022,10357,USA,-1,425.46,-425.46
INV11114,05-03-2022,12278,Germany,10,425.46,4254.6
INV11835,17-04-2022,10112,India,2,425.46,850.92
INV13689,11-10-2022,11847,Germany,8,425.46,3403.68
INV12022,12-07-2022,10647,Germany,1,425.46,425.46
INV15252,11-01-2022,12123,India,14,425.46,5956.44
INV11424,26-10-2022,10287,UK,13,425.46,5530.98
INV10664,16-02-2023,12236,Germany,3,425.46,1276.38
INV11952,08-01-2023,12030,Germany,6,425.46,2552.76
INV15650,04-05-2022,11199,USA,7,425.46,2978.22
INV10439,08-01-2023,12381,France,11,425.46,4680.06
INV13761,10-08-2022,12368,India,2,425.46,850.92
INV14685,19-08-2022,12236,India,4,425.46,1701.84
INV14287,21-07-2022,10152,USA,12,425.46,5105.52
INV13756,22-10-2022,11513,India,9,425.46,3829.14
INV14660,08-01-2022,10819,Germany,-1,425.46,-425.46
INV13200,08-05-2023,12350,USA,7,425.46,2978.22
INV13589,03-03-2023,12076,India,8,425.46,3403.68
INV10760,12-03-2023,12846,UK,5,425.46,2127.3
INV13641,30-10-2022,11120,France,9,425.46,3829.14
INV14262,04-03-2023,12172,USA,13,425.46,5530.98
INV13468,10-12-2022,,France,14,425.46,5956.44
INV10472,29-04-2023,,India,10,425.46,4254.6
INV13040,16-02-2022,10763,USA,5,425.46,2127.3
INV11237,09-06-2023,10824,USA,6,425.46,2552.76
INV11565,23-10-2022,12069,France,9,425.46,3829.14
INV15235,09-11-2022,12767,Germany,3,425.46,1276.38
INV11208,30-01-2022,12960,India,4,425.46,1701.84
INV11549,15-10-2022,12113,India,6,425.46,2552.76
INV11759,19-03-2022,10023,UK,-1,425.46,-425.46
INV10611,12-02-2022,11495,UK,13,425.46,5530.98
INV12558,15-01-2022,10273,UK,12,425.46,5105.52
INV11751,06-04-2022,11345,France,12,425.46,5105.52
INV11139,13-08-2022,10454,UK,5,425.46,2127.3
INV12032,22-02-2023,12981,France,-1,425.46,-425.46
INV11643,01-02-2023,11589,UK,0,425.46,0
INV14961,13-04-2022,11475,USA,-2,425.46,-850.92
INV13810,18-05-2023,11838,France,6,425.46,2552.76
INV15619,09-01-2022,10838,USA,7,425.46,2978.22
INV10172,08-01-2022,10675,India,9,425.46,3829.14
INV13861,21-07-2022,11750,USA,-1,425.46,-425.46
INV12438,17-12-2022,11128,France,7,425.46,2978.22
INV15052,23-04-2023,10428,France,12,425.46,5105.52
INV13565,10-03-2022,10989,USA,13,425.46,5530.98
INV13367,28-04-2023,11715,UK,-2,425.46,-850.92
INV15906,05-04-2022,11084,UK,-2,425.46,-850.92
INV13735,02-09-2022,10413,India,-1,425.46,-425.46
INV13533,14-02-2023,10550,France,11,425.46,4680.06
INV13944,04-05-2023,,France,14,425.46,5956.44
INV14365,09-11-2022,11873,USA,3,425.46,1276.38
INV11603,10-01-2023,10824,UK,4,425.46,1701.84
INV14082,26-02-2022,12398,UK,2,425.46,850.92
INV13434,04-06-2022,12367,Germany,2,425.46,850.92
INV13273,04-04-2023,12899,Germany,0,425.46,0
INV13208,14-05-2023,10671,France,7,425.46,2978.22
INV12788,15-07-2022,11410,France,0,425.46,0
INV14422,19-11-2022,12405,Germany,-1,425.46,-425.46
INV13941,14-02-2023,,UK,9,425.46,3829.14
INV13070,04-03-2022,12351,USA,8,425.46,3403.68
INV10712,11-01-2023,12830,France,10,425.46,4254.6
INV14443,05-11-2022,12824,India,8,425.46,3403.68
INV11868,06-09-2022,11490,India,0,425.46,0
INV12269,26-06-2022,10085,USA,6,425.46,2552.76
INV15551,18-01-2023,12967,USA,4,425.46,1701.84
INV15215,13-07-2022,10941,USA,4,425.46,1701.84
INV14717,03-06-2022,12053,India,8,425.46,3403.68
INV15211,20-05-2023,12557,India,5,425.46,2127.3
INV11861,13-01-2023,12763,India,1,425.46,425.46
INV15637,20-03-2022,11643,India,13,425.46,5530.98
INV10583,19-12-2022,10308,UK,-1,425.46,-425.46
INV11564,21-06-2023,12566,Germany,3,425.46,1276.38
INV12167,03-02-2023,11982,France,0,425.46,0
INV13482,18-09-2022,11364,India,3,425.46,1276.38
INV13850,16-10-2022,10498,USA,11,425.46,4680.06
INV13717,29-09-2022,10808,USA,2,425.46,850.92
INV15684,11-07-2022,10379,Germany,10,425.46,4254.6
INV10543,13-01-2023,11084,UK,0,425.46,0
INV10625,17-08-2022,10794,India,5,425.46,2127.3
INV15282,04-11-2022,10305,Germany,12,425.46,5105.52
INV11975,15-06-2023,12741,UK,8,425.46,3403.68
INV11702,06-05-2022,10039,India,-2,425.46,-850.92
INV15058,31-07-2022,10346,Germany,8,425.46,3403.68
INV13518,18-09-2022,10220,India,3,425.46,1276.38
INV10987,23-02-2023,11731,Germany,4,425.46,1701.84
INV10269,14-04-2022,12316,USA,9,425.46,3829.14
INV15155,12-01-2023,11935,France,6,425.46,2552.76
INV11536,03-02-2023,10441,India,10,425.46,4254.6
INV15465,07-07-2022,12582,Germany,7,425.46,2978.22
INV13890,13-05-2022,12137,Germany,12,425.46,5105.52
INV11131,23-06-2022,12962,UK,1,425.46,425.46
INV14605,12-08-2022,12609,France,6,425.46,2552.76
INV11713,13-03-2023,11530,UK,7,425.46,2978.22
INV10555,22-06-2023,,France,1,425.46,425.46
INV13833,11-05-2022,11258,France,-1,425.46,-425.46
INV12086,09-06-2022,10829,France,4,425.46,1701.84
INV14627,04-05-2022,12843,USA,13,425.46,5530.98
INV14798,15-06-2023,11722,UK,9,425.46,3829.14
INV12607,23-02-2023,12249,USA,11,425.46,4680.06
INV14852,11-09-2022,12422,USA,2,425.46,850.92
INV10502,06-09-2022,10566,USA,3,425.46,1276.38
INV10206,05-11-2022,10434,Germany,7,425.46,2978.22
INV12769,16-04-2023,11259,USA,1,425.46,425.46
INV11400,26-09-2022,12264,USA,13,425.46,5530.98
INV12798,15-05-2022,11506,France,12,425.46,5105.52
INV13112,09-03-2022,10466,India,4,425.46,1701.84
INV15651,24-05-2023,12818,France,6,425.46,2552.76
INV11070,12-02-2023,12182,France,-1,425.46,-425.46
INV15102,31-03-2022,10737,France,10,425.46,4254.6
INV13500,20-12-2022,10262,Germany,10,425.46,4254.6
INV15367,05-08-2022,10131,France,6,425.46,2552.76
INV12469,29-04-2022,11493,UK,0,425.46,0
INV14585,21-12-2022,10837,France,14,425.46,5956.44
INV15646,09-05-2022,12094,Germany,9,425.46,3829.14
INV12818,27-06-2022,12125,India,6,425.46,2552.76
INV12051,21-02-2023,,India,2,425.46,850.92
INV11182,30-09-2022,12835,UK,4,425.46,1701.84
INV12032,14-03-2022,12979,Germany,9,425.46,3829.14
INV13569,14-02-2022,11836,India,10,425.46,4254.6
INV15720,04-02-2023,12161,UK,1,425.46,425.46
INV10373,02-10-2022,10514,India,2,425.46,850.92
INV10370,24-10-2022,10649,India,-1,425.46,-425.46
INV14882,31-12-2022,,Germany,2,425.46,850.92
INV10977,23-09-2022,10926,India,10,425.46,4254.6
INV10566,30-04-2023,12847,France,-1,425.46,-425.46
INV13692,15-01-2022,11502,USA,3,425.46,1276.38
INV10964,11-02-2023,12874,UK,11,425.46,4680.06
INV13696,02-06-2023,11385,Germany,6,425.46,2552.76
INV14184,21-08-2022,12220,India,13,425.46,5530.98
INV14276,23-08-2022,11708,Germany,0,425.46,0
INV13511,24-05-2023,11222,France,4,425.46,1701.84
INV10419,04-01-2023,12418,Germany,3,425.46,1276.38
INV14186,27-02-2023,10399,USA,3,425.46,1276.38
INV12204,25-04-2023,11039,France,8,425.46,3403.68
INV12647,23-12-2022,10689,India,10,425.46,4254.6
INV11027,10-07-2022,12897,Germany,11,425.46,4680.06
INV11960,07-06-2023,12678,UK,4,425.46,1701.84
INV14455,05-01-2023,10949,Germany,5,425.46,2127.3
INV12898,29-06-2022,11144,Germany,4,425.46,1701.84
INV10170,06-02-2023,11771,USA,8,425.46,3403.68
INV13781,29-01-2022,12361,France,12,425.46,5105.52
INV13850,21-09-2022,12938,Germany,10,425.46,4254.6
INV15269,14-02-2022,12137,Germany,12,425.46,5105.52
INV15888,22-06-2023,10288,India,5,425.46,2127.3
INV11581,23-10-2022,11473,USA,5,425.46,2127.3
INV11594,28-05-2023,11589,Germany,13,425.46,5530.98
INV13398,04-12-2022,10247,France,5,425.46,2127.3
INV12488,29-01-2023,10253,Germany,13,425.46,5530.98
INV10650,11-10-2022,11168,France,11,425.46,4680.06
INV13671,06-09-2022,11380,Germany,5,425.46,2127.3
INV12064,08-02-2023,10614,India,0,425.46,0
INV13595,09-12-2022,11039,Germany,7,425.46,2978.22
INV15407,19-05-2023,11623,France,3,425.46,1276.38
INV10650,17-02-2023,12165,Germany,-1,425.46,-425.46
INV11201,12-05-2023,12377,UK,13,425.46,5530.98
INV14313,30-03-2023,11786,India,10,425.46,4254.6
INV15743,03-11-2022,12093,UK,13,425.46,5530.98
INV13621,02-10-2022,12590,USA,2,425.46,850.92
INV11336,26-10-2022,12818,India,2,425.46,850.92
INV13631,27-02-2023,10880,India,12,425.46,5105.52
INV13988,31-01-2023,11190,France,0,425.46,0
INV12744,10-01-2023,12427,Germany,14,425.46,5956.44
INV13190,16-04-2023,11296,UK,7,425.46,2978.22
INV15540,08-04-2022,12320,France,-1,425.46,-425.46
INV11430,30-08-2022,11432,India,8,425.46,3403.68
INV14568,24-04-2023,10430,Germany,1,425.46,425.46
INV11052,03-06-2023,10535,Germany,7,425.46,2978.22
INV13962,04-11-2022,12961,USA,1,425.46,425.46
INV11953,20-02-2022,10140,UK,0,425.46,0
INV11350,29-09-2022,11480,UK,8,425.46,3403.68
INV13666,19-08-2022,12511,UK,1,425.46,425.46
INV15975,24-06-2022,11374,India,2,425.46,850.92
INV11332,25-04-2023,12374,France,2,425.46,850.92
INV12002,02-03-2023,12333,India,-2,425.46,-850.92
INV12318,05-08-2022,12240,India,9,425.46,3829.14
INV10955,16-06-2022,,France,7,425.46,2978.22
INV12437,30-05-2023,12837,France,13,425.46,5530.98
INV11503,13-08-2022,11705,UK,7,425.46,2978.22
INV15048,13-05-2023,10907,UK,-2,425.46,-850.92
INV14518,18-05-2023,11289,UK,9,425.46,3829.14
INV12627,14-05-2022,11541,Germany,14,425.46,5956.44
INV11447,25-01-2023,10114,USA,-2,425.46,-850.92
INV13227,15-02-2023,10912,Germany,-2,425.46,-850.92
INV13005,03-05-2022,12123,India,9,425.46,3829.14
INV12013,11-06-2023,11091,UK,1,425.46,425.46
INV11520,04-01-2023,10594,Germany,0,425.46,0
INV13578,04-02-2023,10000,India,11,425.46,4680.06
INV12921,04-01-2023,11252,France,-2,425.46,-850.92
INV10632,27-01-2022,10590,India,4,425.46,1701.84
INV11002,18-05-2022,12164,USA,2,425.46,850.92
INV15980,03-11-2022,12745,France,1,425.46,425.46
INV11038,01-04-2022,10749,Germany,3,425.46,1276.38
INV15663,24-01-2023,10458,India,5,425.46,2127.3
INV12512,24-04-2022,10417,India,-2,425.46,-850.92
INV13770,21-05-2022,12340,Germany,3,425.46,1276.38
INV12432,25-10-2022,10047,India,3,425.46,1276.38
INV15915,03-08-2022,10658,UK,10,425.46,4254.6
INV13713,16-12-2022,11838,France,9,425.46,3829.14
INV13928,10-02-2022,11276,India,14,425.46,5956.44
INV10003,01-02-2023,12415,France,8,425.46,3403.68
INV13345,22-01-2023,10067,USA,8,425.46,3403.68
INV12855,13-04-2023,10149,India,7,425.46,2978.22
INV14331,18-12-2022,10577,USA,12,425.46,5105.52
INV15246,05-04-2022,10460,France,13,425.46,5530.98
INV11259,29-12-2022,10688,USA,2,425.46,850.92
INV11205,08-02-2023,10766,UK,-2,425.46,-850.92
INV12075,01-07-2022,11787,France,2,425.46,850.92
INV14211,12-07-2022,12938,India,14,425.46,5956.44
INV11346,25-02-2023,11344,UK,3,425.46,1276.38
INV14921,23-01-2022,11917,France,5,425.46,2127.3
INV11555,17-09-2022,11368,USA,8,425.46,3403.68
INV15127,30-06-2022,11103,India,-1,425.46,-425.46
INV12718,05-05-2023,10695,France,8,425.46,3403.68
INV10206,03-02-2023,11371,India,7,425.46,2978.22
INV15889,10-01-2022,12107,India,0,425.46,0
INV15707,11-09-2022,10272,France,11,425.46,4680.06
INV12249,21-03-2023,10764,Germany,7,425.46,2978.22
INV11437,11-03-2022,10219,USA,14,425.46,5956.44
INV14703,23-08-2022,10768,France,8,425.46,3403.68
INV10317,28-01-2023,12062,USA,1,425.46,425.46
INV12401,18-01-2023,11716,France,9,425.46,3829.14
INV10186,25-08-2022,11679,UK,2,425.46,850.92
INV12592,07-02-2022,11768,Germany,3,425.46,1276.38
INV12356,06-09-2022,10318,France,2,425.46,850.92
INV11490,31-03-2022,10218,France,-2,425.46,-850.92
INV10914,14-05-2022,11780,UK,4,425.46,1701.84
INV10258,11-02-2022,10593,UK,6,425.46,2552.76
INV14979,03-06-2022,10093,USA,1,425.46,425.46
INV12910,08-03-2023,12136,France,10,425.46,4254.6
INV10841,21-10-2022,12372,India,0,425.46,0
INV10489,15-03-2022,12715,Germany,4,425.46,1701.84
INV15591,15-05-2023,10606,USA,3,425.46,1276.38
INV13896,21-09-2022,11869,Germany,11,425.46,4680.06
INV14087,27-05-2022,12237,France,11,425.46,4680.06
INV11851,22-05-2022,10411,France,13,425.46,5530.98
INV15267,19-02-2022,10115,USA,6,425.46,2552.76
INV11249,14-09-2022,10063,India,10,425.46,4254.6
INV14019,22-03-2023,12369,UK,10,425.46,4254.6
INV14889,10-06-2023,11304,UK,8,425.46,3403.68
INV13641,25-02-2023,11722,Germany,7,425.46,2978.22
INV15350,19-08-2022,12614,UK,10,425.46,4254.6
INV11101,26-04-2023,10741,USA,10,425.46,4254.6
INV12619,24-12-2022,10744,Germany,5,425.46,2127.3
INV12191,07-01-2022,12711,France,9,425.46,3829.14
INV10784,06-01-2022,11809,Germany,3,425.46,1276.38
INV10294,20-04-2022,10332,USA,7,425.46,2978.22
INV10891,28-03-2022,11577,France,12,425.46,5105.52
INV10689,15-04-2023,10510,India,0,425.46,0
INV12871,20-06-2023,10987,USA,-1,425.46,-425.46
INV13795,10-05-2023,10393,UK,12,425.46,5105.52
INV13229,04-08-2022,12960,USA,1,425.46,425.46
INV12287,31-01-2023,11791,Germany,4,425.46,1701.84
INV11796,14-11-2022,12708,USA,3,425.46,1276.38
INV13034,09-10-2022,12230,Germany,12,425.46,5105.52
INV12651,04-05-2022,10185,France,1,425.46,425.46
INV14784,15-02-2022,10545,Germany,5,425.46,2127.3
INV11146,13-03-2023,10506,France,12,425.46,5105.52
INV12351,28-05-2023,11305,France,3,425.46,1276.38
INV12042,08-02-2023,10884,India,2,425.46,850.92
INV11076,22-03-2023,12815,USA,2,425.46,850.92
INV12331,09-03-2023,11798,Germany,12,425.46,5105.52
INV13819,17-04-2022,10156,France,10,425.46,4254.6
INV12276,24-11-2022,11632,UK,10,425.46,4254.6
INV10624,10-02-2023,11990,Germany,4,425.46,1701.84
INV10599,31-01-2023,11889,India,12,425.46,5105.52
INV14227,21-01-2022,,India,12,425.46,5105.52
INV11400,09-05-2022,11258,USA,8,425.46,3403.68
INV14921,29-09-2022,10884,UK,10,425.46,4254.6
INV10594,22-06-2022,11072,UK,11,425.46,4680.06
INV11106,25-08-2022,11587,Germany,2,425.46,850.92
INV15754,05-03-2022,,France,3,425.46,1276.38
INV15271,26-05-2022,11906,France,14,425.46,5956.44
INV10792,06-01-2022,10670,UK,8,425.46,3403.68
INV14045,19-06-2022,11994,USA,-1,425.46,-425.46
INV15225,06-06-2022,10837,France,0,425.46,0
INV10865,05-09-2022,12949,India,-2,425.46,-850.92
INV12413,07-05-2022,10069,UK,1,425.46,425.46
INV14645,27-11-2022,12358,Germany,14,425.46,5956.44
INV14619,28-05-2023,12566,India,6,425.46,2552.76
INV10293,01-04-2022,10682,India,11,425.46,4680.06
INV15346,04-04-2023,12692,USA,8,425.46,3403.68
INV11403,09-02-2022,10181,UK,10,425.46,4254.6
INV13854,09-09-2022,12067,UK,7,425.46,2978.22
INV15829,15-07-2022,12287,France,-1,425.46,-425.46
INV14064,02-04-2022,12482,France,7,425.46,2978.22
INV11060,18-08-2022,12874,India,0,425.46,0
INV15981,05-12-2022,10328,Germany,13,425.46,5530.98
INV10626,28-01-2022,11182,USA,14,425.46,5956.44
INV11514,27-01-2023,10286,UK,4,425.46,1701.84
INV10252,16-05-2022,11144,USA,-2,425.46,-850.92
INV12670,01-09-2022,10038,India,10,425.46,4254.6
INV13063,25-04-2023,12725,France,8,425.46,3403.68
INV12681,04-01-2022,11306,France,3,425.46,1276.38
INV11273,03-05-2023,12545,India,1,425.46,425.46
INV10347,05-06-2022,10992,UK,5,425.46,2127.3
INV14068,11-03-2022,10770,USA,11,425.46,4680.06
INV14873,13-06-2023,12258,Germany,14,425.46,5956.44
INV12921,16-02-2022,11755,Germany,4,425.46,1701.84
INV15818,19-01-2023,11942,France,14,425.46,5956.44
INV14910,14-05-2023,12187,Germany,14,425.46,5956.44
INV10763,29-12-2022,11539,India,-1,425.46,-425.46
INV11938,23-03-2022,11106,France,10,425.46,4254.6
INV10988,22-02-2022,12713,Germany,8,425.46,3403.68
INV12027,23-11-2022,12064,USA,12,425.46,5105.52
INV15540,08-07-2022,12465,India,-1,425.46,-425.46
INV12719,14-09-2022,11293,Germany,12,425.46,5105.52
INV15686,04-05-2023,11306,UK,-2,425.46,-850.92
INV12800,26-10-2022,10588,UK,-2,425.46,-850.92
INV15049,24-01-2023,12764,France,12,425.46,5105.52
INV13624,15-05-2023,11807,France,11,425.46,4680.06
INV13773,24-01-2023,12191,France,8,425.46,3403.68
INV13281,16-06-2022,11996,UK,6,425.46,2552.76
INV15606,10-06-2023,10720,France,10,425.46,4254.6
INV14324,25-03-2023,12166,Germany,-2,425.46,-850.92
INV10696,12-12-2022,10088,USA,5,425.46,2127.3
INV11341,17-05-2022,10059,India,3,425.46,1276.38
INV14167,31-05-2022,12154,USA,3,425.46,1276.38
INV12578,11-04-2022,12588,India,8,425.46,3403.68
INV10311,01-07-2022,10262,USA,9,425.46,3829.14
INV13042,21-04-2022,12698,France,13,425.46,5530.98
INV11032,24-12-2022,11454,USA,7,425.46,2978.22
INV11981,22-08-2022,12477,India,13,425.46,5530.98
INV10985,01-10-2022,11781,India,5,425.46,2127.3
INV11026,05-01-2023,11925,India,0,425.46,0
INV14922,31-05-2022,12570,USA,6,425.46,2552.76
INV11044,05-10-2022,11886,India,11,425.46,4680.06
INV14426,10-04-2022,12311,India,11,425.46,4680.06
INV14956,22-06-2022,12759,France,6,425.46,2552.76
INV15941,11-01-2022,11678,India,10,425.46,4254.6
INV11480,29-01-2022,10305,USA,12,425.46,5105.52
INV11610,15-04-2022,11978,Germany,10,425.46,4254.6
INV12887,21-04-2022,11861,India,1,425.46,425.46
INV11401,13-07-2022,10204,Germany,13,425.46,5530.98
INV13135,09-11-2022,12861,UK,-2,425.46,-850.92
INV15059,19-01-2022,10039,France,11,425.46,4680.06
INV10431,25-05-2023,11174,India,7,425.46,2978.22
INV14946,09-09-2022,11503,Germany,10,425.46,4254.6
INV12314,04-09-2022,10771,France,13,425.46,5530.98
INV13100,13-05-2022,12690,USA,4,425.46,1701.84
INV12858,08-08-2022,12285,France,13,425.46,5530.98
INV12212,20-01-2022,11800,Germany,0,425.46,0
INV11987,25-04-2023,12432,USA,12,425.46,5105.52
INV15637,15-12-2022,10583,India,12,425.46,5105.52
